Keywords,city,Agg store_number,store_number,address,state,zip_code
Stop And Shop,Brooklyn,506,506 #506 #0506 #00506,341 Plymouth Street,MA,2338
Stop And Shop,Glendale,508,508 #508 #0508 #00508,940 West Boylston Street,MA,1606
Stop And Shop,Maspeth,509,509 #509 #0509 #00509,39 Nathan Ellis Hwy,MA,2649
Stop And Shop,Long Island City,510,510 #510 #0510 #00510,337 Great Road,MA,1730
Stop And Shop,Woodbury,511,511 #511 #0511 #00511,60 Everett Street,MA,2135
Stop And Shop,Staten Island,512,512 #512 #0512 #00512,31 Sparks Avenue,MA,2554
Stop And Shop,Somers,513,513 #513 #0513 #00513,539-571 Boston Turnpike,MA,1545
Stop And Shop,New Paltz,515,515 #515 #0515 #00515,757 Turnpike Street,MA,1845
Stop And Shop,Huntington,516,516 #516 #0516 #00516,250 Newbury Street,MA,1923
Stop And Shop,Hopewell Junction,517,517 #517 #0517 #00517,935 Riverdale Street,MA,1089
Stop And Shop,Peekskill,521,521 #521 #0521 #00521,440 Russell Street,MA,1035
Stop And Shop,Yonkers,522,522 #522 #0522 #00522,2 Elm Street,MA,1801
Stop And Shop,Monroe,523,523 #523 #0523 #00523,438 Dartmouth Street,MA,2740
Stop And Shop,Washingtonville,524,524 #524 #0524 #00524,160 Summer Street,MA,2364
Stop And Shop,East Northport,526,526 #526 #0526 #00526,1600 Boston Road,MA,1129
Stop And Shop,Nanuet,527,527 #527 #0527 #00527,425 Attucks Lane,MA,2601
Stop And Shop,Newburgh,528,528 #528 #0528 #00528,164 Main Street,MA,1906
Stop And Shop,New Rochelle,529,529 #529 #0529 #00529,6 Thatcher Road,MA,1930
Stop And Shop,Dobbs Ferry,530,530 #530 #0530 #00530,1620 Tremont Street,MA,2120
Stop And Shop,Eastchester,532,532 #532 #0532 #00532,1025 Truman Parkway,MA,2136
Stop And Shop,Mount Ivy,533,533 #533 #0533 #00533,683 Belmont Street,MA,2301
Stop And Shop,West Nyack,535,535 #535 #0535 #00535,160 Providence Highway,MA,2026
Stop And Shop,Rhinebeck,536,536 #536 #0536 #00536,1415 Providence Highway,MA,2062
Stop And Shop,Little Neck,537,537 #537 #0537 #00537,815 Grand Army Highway,MA,2725
