keywords,city,Agg store_number,store_number,address,state,zip_code
Toys R US,UNION,6329,#6329,1701 MORRIS AVENUE,NJ,7083
Toys R US,PARAMUS,6330,#6330,634 RIDGEWOOD AVENUE AT ROUTE 17N,NJ,7652
Toys R US,POUGHKEEPSIE,6331,#6331,463 SOUTH ROAD,NY,12601
Toys R US,DANBURY,6332,#6332,19 BACKUS AVENUE,CT,6810
Toys R US,FLUSHING,6333,#6333,66-26 METROPOLITAN AVEN,NY,11379
Toys R US,RARITAN,6334,#6334,451 ROUTE 28,NJ,8869
Toys R US,ROCKAWAY,6335,#6335,MALL RING ROAD ROCKAWAY SQUARE MALL,NJ,7866
Toys R US,BRONX,6336,#6336,350 BAY CHESTER AVENUE BAY PLAZA,NY,10475
Toys R US,MIDDLETOWN,6337,#6337,88 DUNNING ROAD,NY,10940
Toys R US,LONG ISLAND CITY,6338,#6338,3540 48TH STREET,NY,11101
Toys R US,JEFFERSON VALLEY,6339,#6339,621 BANK STREET,NY,10535
Toys R US,CLIFTON PARK,6341,#6341,17 CLIFTON COUNTY ROAD,NY,12065
Toys R US,FREEHOLD,6342,#6342,600 TROTTER WAY,NJ,7728
Toys R US,HAZLET,6343,#6343,3035 ROUTE 35 NORTH HAZLET PLAZA,NJ,7730
Toys R US,WAYNE,6344,#6344,7 WAYNE HILLS MALL,NJ,7470
Toys R US,WHITE PLAINS,6347,#6347,7 CITY PLACE,NY,10601
Toys R US,HOLBROOK,6350,#6350,5801 SUNRISE HIGHWAY,NY,11741
Toys R US,BRONX,6352,#6352,970 WHITE PLAINS ROAD,NY,10473
Toys R US,NORWALK,6353,#6353,59 CONNECTICUT AVENUE,CT,6851
Toys R US,RIVERHEAD,6355,#6355,1151 OLD COUNTRY ROAD,NY,11901
Toys R US,KINGSTON,6356,#6356,100 VALUE DRIVE HUDSON VALLEY MALL,NY,12401
Toys R US,WHITEHALL,6359,#6359,955 GRAPE STREET,PA,18052
Toys R US,LAWRENCEVILLE,6360,#6360,3265 BRUNSWICK PIKE,NJ,8648
Toys R US,WILKES BARRE,6361,#6361,620 KIDDER STREET,PA,18702
Toys R US,SCRANTON,6362,#6362,409 SCRANTON CARBONDALE HIGHWAY,PA,18508
Toys R US,HORSEHEADS,6363,#6363,7 ARNOT ROAD,NY,14845
Toys R US,ELIZABETH,6365,#6365,900 CENTER DRIVE,NJ,7201
Toys R US,NORTH HAVEN,6366,#6366,376 UNIVERSAL DRIVE NTH,CT,6473
Toys R US,QUEENSBURY,6367,#6367,708 UPPER GLEN STREET,NY,12804
