Keywords,city,Agg store_number,store_number,address,state,zip_code
Kohl's,Topeka,234,#234 #0234,6130 SW 17th St,KS,66615
Kohl's,Macedonia,235,#235 #0235,8100 Macedonia Commons Blvd,OH,44056
Kohl's,Medina,236,#236 #0236,4095 Pearl Rd,OH,44256
Kohl's,Mentor,237,#237 #0237,9581 Mentor Ave,OH,44060
Kohl's,Fairview Park,238,#238 #0238,3221 Westgate,OH,44126
Kohl's,North Canton,239,#239 #0239,5478 Dressler Rd NW,OH,44720
Kohl's,Youngstown,240,#240 #0240,383 Boardman Poland Rd,OH,44512
Kohl's,Maple Grove,241,#241 #0241,8080 Wedgwood Ln N,MN,55369
Kohl's,Parma,242,#242 #0242,6860 Ridge Rd,OH,44129
Kohl's,Jackson,243,#243 #0243,1222 Jackson Xing,MI,49202
Kohl's,Warren,244,#244 #0244,2350 Niles Cortland Rd SE,OH,44484
Kohl's,Eau Claire,245,#245 #0245,3711 Gateway Dr,WI,54701
Kohl's,Springfield,246,#246 #0246,1909 E Independence St,MO,65804
Kohl's,Wichita,247,#247 #0247,3561 N Rock Rd,KS,67226
Kohl's,Wichita,247,#247 #0247,6900 W Kellogg Dr,KS,67209
Kohl's,Matthews,249,#249 #0249,9617 E Independence Blvd,NC,28105
Kohl's,Charlotte,250,#250 #0250,9315 N Tryon St,NC,28262
Kohl's,Charlotte,250,#250 #0250,9579 South Blvd,NC,28273
Kohl's,Louisville,251,#251 #0251,110 Oxmoor Ln,KY,40222
Kohl's,Louisville,251,#251 #0251,4200 Towne Center Dr,KY,40241
Kohl's,Highland Heights,252,#252 #0252,6245 Wilson Mills Rd,OH,44143
Kohl's,Toledo,253,#253 #0253,4865 Monroe St,OH,43623
Kohl's,Strongsville,254,#254 #0254,17555 Southpark Ctr,OH,44136
Kohl's,Lancaster,255,#255 #0255,1135 Park City Ctr,PA,17601
Kohl's,Lancaster,255,#255 #0255,2350 Lincoln Hwy E,PA,17602
Kohl's,Moline,256,#256 #0256,800 42nd Avenue Dr,IL,61265
Kohl's,Bloomington,257,#257 #0257,7931 Southtown Ctr,MN,55431
Kohl's,Lincoln,258,#258 #0258,401 N 84th St,NE,68505
Kohl's,Lincoln,258,#258 #0258,8700 S 28th St,NE,68516
Kohl's,Mishawaka,259,#259 #0259,4410 Grape Rd,IN,46545
Kohl's,North Riverside,260,#260 #0260,2200 Harlem Ave,IL,60546
Kohl's,Barboursville,262,#262 #0262,300 Mall Rd,WV,25504
Kohl's,Bowie,263,#263 #0263,4200 Mitchellville Rd,MD,20716
Kohl's,Ellicott City,264,#264 #0264,4320 Montgomery Rd,MD,21043
Kohl's,Germantown,265,#265 #0265,20918 Frederick Rd,MD,20876
Kohl's,Laurel,266,#266 #0266,3323 Corridor Marketplace,MD,20724
Kohl's,Waldorf,267,#267 #0267,11120 Mall Cir,MD,20603
Kohl's,Woodbridge,268,#268 #0268,13725 Foulger Sq,VA,22192
Kohl's,Fredericksburg,269,#269 #0269,1571 Carl D Silver Pkwy,VA,22401
Kohl's,Fredericksburg,269,#269 #0269,9683 Jefferson Davis Hwy,VA,22407
Kohl's,Kingstowne,270,#270 #0270,5701 Kingstowne Blvd,VA,22315
Kohl's,Wilmington,271,#271 #0271,401 Rocky Run Pkwy,DE,19803
Kohl's,Wilmington,271,#271 #0271,4437 Kirkwood Hwy,DE,19808
Kohl's,Whitehall,273,#273 #0273,2010 Whitehall Mall,PA,18052
Kohl's,Philadelphia,274,#274 #0274,8500 Henry Ave,PA,19128
Kohl's,Morton,275,#275 #0275,405 Baltimore Pike,PA,19070
Kohl's,Blue Bell,276,#276 #0276,1301 Skippack Pike,PA,19422
Kohl's,Exton,277,#277 #0277,229 W Lincoln Hwy,PA,19341
Kohl's,Media,278,#278 #0278,1067 W Baltimore Pike,PA,19063
Kohl's,Mays Landing,279,#279 #0279,110 Consumer Sq,NJ,8330
Kohl's,Havertown,280,#280 #0280,250 W Chester Pike,PA,19083
Kohl's,Yardley,282,#282 #0282,1641 Big Oak Rd,PA,19067
Kohl's,Winchester,283,#283 #0283,2194 S Pleasant Valley Rd,VA,22601
Kohl's,Marlton,284,#284 #0284,301 W Route 70,NJ,8053
Kohl's,Cherry Hill,285,#285 #0285,2133 Route 38,NJ,8002
Kohl's,Warminster,286,#286 #0286,918 West St Rd,PA,18974
Kohl's,Winston Salem,287,#287 #0287,1010 Hanes Mall Blvd,NC,27103
Kohl's,Louisville,288,#288 #0288,11811 Standiford Plaza Dr,KY,40229
Kohl's,Monroeville,289,#289 #0289,3624 William Penn Hwy,PA,15146
Kohl's,Glenview,290,#290 #0290,2201 Willow Rd,IL,60025
Kohl's,Bethel Park,291,#291 #0291,4000 Oxford Dr,PA,15102
Kohl's,West Mifflin,292,#292 #0292,9911 Mountain View Dr,PA,15122
Kohl's,Pittsburgh,293,#293 #0293,4801 McKnight Rd,PA,15237
Kohl's,Pittsburgh,293,#293 #0293,6571 Steubenville Pike,PA,15205
Kohl's,Princeton,294,#294 #0294,200 Nassau Park Blvd,NJ,8540
Kohl's,Sterling,295,#295 #0295,21245 Signal Hill Plz,VA,20164
Kohl's,Lake Orion,296,#296 #0296,4872 S Baldwin Rd,MI,48359
Kohl's,Omaha,297,#297 #0297,13550 W Maple Rd,NE,68164
Kohl's,Lansdale,298,#298 #0298,2333 W Main St,PA,19446
Kohl's,Vestal,299,#299 #0299,3208 Vestal Pkwy E,NY,13850
Kohl's,Shawnee,301,#301 #0301,15500 Shawnee Mission Pkwy,KS,66217
Kohl's,Greensboro,302,#302 #0302,1210 Bridford Pkwy Unit A,NC,27407
Kohl's,Greensboro,302,#302 #0302,3315 Battleground Ave,NC,27410
Kohl's,Knoxville,304,#304 #0304,220 Morrell Rd,TN,37919
Kohl's,Knoxville,304,#304 #0304,5312 Washington Pike,TN,37918
Kohl's,Farragut,306,#306 #0306,11530 Kingston Pike,TN,37934
Kohl's,Muncie,307,#307 #0307,1200 E Princeton Ave,IN,47303
Kohl's,Mechanicsville,308,#308 #0308,7390 Bell Creek Rd,VA,23111
Kohl's,Glen Allen,310,#310 #0310,11240 W Broad St,VA,23060
Kohl's,Fairfax,312,#312 #0312,12551 Fair Lakes Cir,VA,22033
Kohl's,Leesburg,313,#313 #0313,1040 Edwards Ferry Rd NE,VA,20176
Kohl's,Turnersville,314,#314 #0314,5851 Route 42,NJ,8012
Kohl's,Silver Spring,315,#315 #0315,12024 Cherry Hill Rd,MD,20904
Kohl's,Westampton,316,#316 #0316,2703 Route 541,NJ,8060
Kohl's,Canton,317,#317 #0317,44444 Ford Rd,MI,48187
Kohl's,Canton,317,#317 #0317,47250 Michigan Ave,MI,48188
Kohl's,Gastonia,318,#318 #0318,3648 E Franklin Blvd,NC,28056
Kohl's,Huntersville,319,#319 #0319,9743 Sam Furr Rd,NC,28078
Kohl's,Crystal Lake,320,#320 #0320,5420 Northwest Hwy,IL,60014
Kohl's,Plainfield,321,#321 #0321,11860 S Route 59,IL,60585
Kohl's,Plainfield,321,#321 #0321,2510 S Route 59,IL,60586
Kohl's,Batavia,322,#322 #0322,251 N Randall Rd,IL,60510
Kohl's,Northville,323,#323 #0323,20155 Haggerty Rd,MI,48167
Kohl's,Holland,324,#324 #0324,1220 S Holland Sylvania Rd,OH,43528
Kohl's,Gaithersburg,325,#325 #0325,9871 Washingtonian Blvd,MD,20878
Kohl's,Manassas,326,#326 #0326,11190 Bulloch Dr,VA,20109
Kohl's,Charleston,327,#327 #0327,222 R H L Blvd,WV,25309
Kohl's,Lewis Center,328,#328 #0328,120 Meadow Park Ave,OH,43035
Kohl's,Lawrence,330,#330 #0330,3240 Iowa St,KS,66046
Kohl's,Stow,331,#331 #0331,4240 Kent Rd,OH,44224
Kohl's,Ann Arbor,332,#332 #0332,3160 Lohr Rd,MI,48108
Kohl's,Bensalem,333,#333 #0333,2325 St Rd,PA,19020
Kohl's,Lexington,334,#334 #0334,1988 Pavillon Way,KY,40509
Kohl's,Goshen,336,#336 #0336,3802 Midway Rd,IN,46526
Kohl's,Mechanicsburg,337,#337 #0337,6444 Carlisle Pike,PA,17050
Kohl's,Hanover,338,#338 #0338,360 Eisenhower Dr,PA,17331
Kohl's,York,339,#339 #0339,1800 Loucks Rd,PA,17408
Kohl's,York,339,#339 #0339,2600 Pleasant Valley Rd,PA,17402
Kohl's,Herndon,340,#340 #0340,2100 Centreville Rd,VA,20170
Kohl's,Lone Tree,341,#341 #0341,8660 S Quebec St,CO,80124
Kohl's,Aurora,342,#342 #0342,18307 E Hampden Ave,CO,80013
Kohl's,Aurora,342,#342 #0342,6584 S Parker Rd,CO,80016
Kohl's,Louisville,343,#343 #0343,919 W Dillon Rd,CO,80027
Kohl's,Westminster,344,#344 #0344,11875 Sheridan Blvd,CO,80020
Kohl's,Thornton,345,#345 #0345,12090 Colorado Blvd,CO,80241
Kohl's,Aurora,346,#346 #0346,1350 S Ironton St Unit 130,CO,80012
Kohl's,Plainfield,347,#347 #0347,2685 E Main St,IN,46168
Kohl's,Hickory,348,#348 #0348,1920 Catawba Valley Blvd SE,NC,28602
Kohl's,Midlothian,349,#349 #0349,4701 Commonwealth Centre Pkwy,VA,23112
Kohl's,Frederick,350,#350 #0350,7350 Guilford Dr,MD,21704
Kohl's,Arnold,351,#351 #0351,2150 Michigan Ave,MO,63010
Kohl's,Bridgeton,352,#352 #0352,12222 Saint Charles Rock Rd,MO,63044
Kohl's,Creve Coeur,353,#353 #0353,955 Woodcrest Executive Dr,MO,63141
Kohl's,Fairview Heights,354,#354 #0354,6109 N Illinois St,IL,62208
Kohl's,Manchester,355,#355 #0355,14425 Andersohn Dr,MO,63011
Kohl's,O Fallon,356,#356 #0356,2110 Highway K,MO,63368
Kohl's,Saint Peters,357,#357 #0357,4000 S Saint Peters Pkwy,MO,63304
Kohl's,Round Lake Beach,358,#358 #0358,230 E Rollins Rd,IL,60073
Kohl's,Harrisburg,359,#359 #0359,5125 Jonestown Rd,PA,17112
Kohl's,Rochester,360,#360 #0360,20 25th St SE,MN,55904
Kohl's,Carrollton,361,#361 #0361,4120 Old Denton Rd,TX,75010
Kohl's,Cedar Hill,362,#362 #0362,424 N Highway 67,TX,75104
Kohl's,Flower Mound,363,#363 #0363,2501 Cross Timbers Rd,TX,75028
Kohl's,Garland,364,#364 #0364,3353 N President George Bush Hwy,TX,75040
Kohl's,Fort Worth,365,#365 #0365,5520 SW Loop 820,TX,76132
Kohl's,Keller,366,#366 #0366,2001 S Main St,TX,76248
Kohl's,Lewisville,367,#367 #0367,1001 Valley Ridge Blvd,TX,75077
Kohl's,North Richland Hills,368,#368 #0368,6091 Precinct Line Rd,TX,76180
Kohl's,Plano,369,#369 #0369,2400 McDermott Rd,TX,75025
Kohl's,Plano,369,#369 #0369,4708 W Spring Creek Pkwy,TX,75024
Kohl's,Rockwall,370,#370 #0370,823 E Interstate 30,TX,75087
Kohl's,Arlington,371,#371 #0371,5410 S Cooper St,TX,76017
Kohl's,Lansing,372,#372 #0372,6528 W Saginaw Hwy,MI,48917
Kohl's,Grandville,373,#373 #0373,3790 Rivertown Pkwy SW,MI,49418
Kohl's,Levittown,374,#374 #0374,3601 Hempstead Tpke,NY,11756
Kohl's,Deer Park,376,#376 #0376,409 Commack Rd,NY,11729
Kohl's,East Setauket,377,#377 #0377,5000 Nesconset Hwy,NY,11733
Kohl's,Lake Ronkonkoma,378,#378 #0378,106 Ronkonkoma Ave,NY,11779
Kohl's,Shirley,379,#379 #0379,999 Montauk Hwy Unit 21,NY,11967
Kohl's,Nanuet,380,#380 #0380,220 E Route 59,NY,10954
Kohl's,Paramus,381,#381 #0381,165 W State Rt 4,NJ,7652
Kohl's,Woodland Park,382,#382 #0382,1710 US Highway 46,NJ,7424
Kohl's,Morris Plains,383,#383 #0383,1711 State Route 10,NJ,7950
Kohl's,Succasunna,384,#384 #0384,275 State Route 10 E,NJ,7876
Kohl's,Secaucus,385,#385 #0385,3 Mill Creek Dr,NJ,7094
Kohl's,North Plainfield,386,#386 #0386,107 US Highway 22,NJ,7060
Kohl's,South Plainfield,387,#387 #0387,4971 Stelton Rd,NJ,7080
Kohl's,Holmdel,388,#388 #0388,2145 State Route 35,NJ,7733
Kohl's,Englishtown,389,#389 #0389,168 US Highway 9,NJ,7726
Kohl's,Brick,390,#390 #0390,664 Route 70,NJ,8723
Kohl's,Toms River,391,#391 #0391,1 Route 37 W,NJ,8753
Kohl's,Severna Park,392,#392 #0392,575 Ritchie Hwy,MD,21146
Kohl's,Yonkers,393,#393 #0393,2350 Central Park Ave,NY,10710
Kohl's,Bedford Hills,394,#394 #0394,777 Bedford Rd,NY,10507
Kohl's,Cortlandt Manor,395,#395 #0395,3008 E Main St,NY,10567
Kohl's,Wappingers Falls,396,#396 #0396,859 Old Route 9 N,NY,12590
Kohl's,Port Chester,397,#397 #0397,431 Boston Post Rd,NY,10573
Kohl's,Norwalk,398,#398 #0398,500 Connecticut Ave,CT,6854
Kohl's,Ridgefield,399,#399 #0399,125 Danbury Rd,CT,6877
Kohl's,Brookfield,401,#401 #0401,84 Federal Rd,CT,6804
Kohl's,Fairfield,402,#402 #0402,290 Tunxis Hill Rd,CT,6825
Kohl's,Trumbull,403,#403 #0403,100 Hawley Ln,CT,6611
Kohl's,Branford,405,#405 #0405,1075 W Main St,CT,6405
Kohl's,Hamden,406,#406 #0406,2380 Dixwell Ave,CT,6514
Kohl's,Wallingford,407,#407 #0407,1248 S Broad St,CT,6492
Kohl's,Coon Rapids,408,#408 #0408,12785 Riverdale Blvd NW,MN,55448
Kohl's,Plano,409,#409 #0409,2704 N Central Expy,TX,75074
Kohl's,Jericho,411,#411 #0411,28 Jericho Tpke,NY,11753
Kohl's,Dallas,413,#413 #0413,18224 Preston Rd,TX,75252
Kohl's,Dallas,413,#413 #0413,5750 Skillman St,TX,75206
Kohl's,Grand Prairie,414,#414 #0414,3865 S Carrier Pkwy,TX,75052
Kohl's,Littleton,415,#415 #0415,8444 S Kipling Pkwy,CO,80127
Kohl's,McKinney,416,#416 #0416,3001 S Central Expy,TX,75070
Kohl's,Massapequa Park,417,#417 #0417,5300 Sunrise Hwy,NY,11762
Kohl's,Oceanside,418,#418 #0418,3600 Long Beach Rd,NY,11572
